0031,力,0031_1.jpg,0031_2.jpg,力,2,常用漢字,1年,N4,10級,なし,リョク,ryoku,リキ,riki,,,,,,,ちから,chikara,,,,,,,,,,,,,,,,,,,ちから。<ruby><rt>力</rt><rb>ちから</rb></ruby>を<ruby><rt>入</rt><rb>い</rb></ruby>れていっしょうけんめいする。しごとの<ruby><rt>単位</rt><rb>たんい</rb></ruby>、～<ruby><rt>力</rt><rb>りき</rb></ruby>。,能力,のうりょく,nouryoku,"ability, capacity",自分じぶんの能力のうりょくを生いかして働はたらきたい。,協力（する）,きょうりょく（する）,kyouryoku(suru),cooperation,全員ぜんいんで協力きょうりょくしてプロジェクトに取とり組くむ。,圧力,あつりょく,atsuryoku,pressure,自分じぶんたちの利益りえきのために、政治せいじに圧力あつりょくをかける団体だんたいがある。,努力（する）,どりょく（する）,実力,じつりょく,力,ちから,～力・学力・体力,～りょく・がくりょく・たいりょく,入力（する）⇔出力（する）,にゅうりょく（する）⇔しゅつりょく（する）
0032,内,0032_1.jpg,0032_2.jpg,冂,4,常用漢字,2年,N2N3,9級,なし,ナイ,nai,ダイ,dai,,,,,,,うち,uchi,,,,,,,,,,,,,,,,,,,うちがわ。ある<ruby><rt>範囲</rt><rb>はんい</rb></ruby>の<ruby><rt>中</rt><rb>なか</rb></ruby>。<ruby><rt>外</rt><rb>そと</rb></ruby>から<ruby><rt>見</rt><rb>み</rb></ruby>えない。<ruby><rt>家庭</rt><rb>かてい</rb></ruby>の<ruby><rt>中</rt><rb>なか</rb></ruby>。,内容,ないよう,naiyou,contents,次つぎの中なかで本文ほんぶんの内容ないようと合あわないものを選えらびなさい。,以内,いない,inai,"within, less than",注文後ちゅうもんご10日とおか以内いないに届とどける。,内定（する）,ないてい（する）,naitei(suru),informal decision,就職しゅうしょくが内定ないていした。,都内,とない,内部,ないぶ,案内（する）,あんない（する）,年内,ねんない,内外,ないがい
0033,者,0033_1.jpg,0033_2.jpg,耂（老）,8,常用漢字,3年,N4,8級,なし,シャ,sha,,,,,,,,,もの,mono,,,,,,,,,,,,,,,,,,,<ruby><rt>人</rt><rb>ひと</rb></ruby>。～である<ruby><rt>人</rt><rb>ひと</rb></ruby>。もの。こと。,者,もの,mono,"person, one",当社とうしゃの者ものをすぐに修理しゅうりにうかがわせます。,消費者,しょうひしゃ,shouhisha,consumer,消費者しょうひしゃセンターに消費者しょうひしゃからの苦情くじょうが寄よせられた。,著者,ちょしゃ,chosha,"writer, author",源氏物語げんじものがたりの著者ちょしゃは紫式部むらさきしきぶである。,作者,さくしゃ,記者,きしゃ,若者,わかもの,労働者,ろうどうしゃ,前者⇔後者,ぜんしゃ⇔こうしゃ
0034,事,0034_1.jpg,0034_2.jpg,亅,8,常用漢字,3年,N4,8級,なし,ジ,ji,ズ,zu,,,,,,,こと,koto,,,,,,,,,,,,,,,,,,,こと。しごと。<ruby><rt>人</rt><rb>ひと</rb></ruby>につかえる。,仕事,しごと,shigoto,"work, business, job",厚生労働省こうせいろうどうしょうは仕事しごとの情報じょうほうを提供ていきょうしている。,事実,じじつ,jijitsu,"fact, truth",&CID7642;うわさと事実じじつとはずいぶん違ちがっていた。,事情,じじょう,jijou,"situation, reasons",急きゅうに熱ねつが出でてしまい、事情じじょうを話はなして仕事しごとを休やすませてもらった。,事件,じけん,事故,じこ,事務,じむ,人事,じんじ,大事（な）,だいじ・おおごと（な）
0035,二,0035_1.jpg,0035_2.jpg,二,2,常用漢字,1年,N5,10級,なし,ニ,ni,,,,,,,,,ふた,huta,ふた・つ,huta-tsu,,,,,,,,,,,,,,,,,<ruby><rt>2</rt><rb>に</rb></ruby>。ふたつ。ふたつめ。,二度と,にどと,nidoto,never again,料理りょうりがまずくてサービスが悪わるい店みせへは二度にどと行いきたくない。,真っ二つ（に）,まっぷたつ（に）,mapputatsu(ni),"in two, in half",賛成さんせいと反対はんたい、意見いけんは真まっ二ぷたつに分わかれた。,二の次,にのつぎ,ninotsugi,secondary,子育こそだてがたいへんで自分じぶんのことは二にの次つぎになる親おやが多おおい。,一石二鳥,いっせきにちょう,二の足,にのあし,二重,にじゅう・ふたえ,二分（する）,にぶん（する）,二枚目,にまいめ
0036,地,0036_1.jpg,0036_2.jpg,土,6,常用漢字,2年,N4,9級,なし,チ,chi,ジ,ji,,,,,,,,,,,,,,,,,,,,,,,,,,,<ruby><rt>大地</rt><rb>だいち</rb></ruby>。<ruby><rt>地域</rt><rb>ちいき</rb></ruby>。ある<ruby><rt>目的</rt><rb>もくてき</rb></ruby>に<ruby><rt>使</rt><rb>つか</rb></ruby>う<ruby><rt>土地</rt><rb>とち</rb></ruby>。,地域,ちいき,chiiki,"area, region",このあたりはテレビの電波でんぱが届とどきにくい地域ちいきです。,土地,とち,tochi,"ground, land, estate",不動産屋ふどうさんやの仲介ちゅうかいで土地とちを売うった。,地震,じしん,jishin,earthquake,東海地方とうかいちほうで強つよい地震じしんがあり、震度しんど5ごが観測かんそくされた。,地球,ちきゅう,地下,ちか,地下鉄,ちかてつ,現地,げんち,地図,ちず
0037,間,0037_1.jpg,0037_2.jpg,門,12,常用漢字,2年,N5,9級,なし,カン,kan,ケン,ken,,,,,,,あいだ,aida,ま,ma,,,,,,,,,,,,,,,,,<ruby><rt>時間</rt><rb>じかん</rb></ruby>・<ruby><rt>空間</rt><rb>くうかん</rb></ruby>の<ruby><rt>二</rt><rb>ふた</rb></ruby>つのもののあいだ。ころ。ひま。しばらく。へや。<ruby><rt>長</rt><rb>なが</rb></ruby>さの<ruby><rt>単位</rt><rb>たんい</rb></ruby>、～<ruby><rt>間</rt><rb>けん</rb></ruby>。へやを<ruby><rt>数</rt><rb>かぞ</rb></ruby>えることば、～<ruby><rt>間</rt><rb>ま</rb></ruby>。,期間,きかん,kikan,"term, period",この商品しょうひんは期間きかん限定げんていで販売はんばいしています。,仲間,なかま,nakama,"friend, company",サークルの仲間なかまといっしょに富士山ふじさんに登のぼった。,間違う・間違える,まちがう・まちがえる,machigau・machigaeru,make a mistake,この問題もんだいをなぜ間違まちがったか考かんがえて、次つぎから間違まちがえないようにする。,間,ま・あいだ,この間,このあいだ,民間,みんかん,週間,しゅうかん,手間,てま
0038,目,0038_1.jpg,0038_2.jpg,目,5,常用漢字,1年,N5,10級,なし,モク,moku,ボク,boku,,,,,,,め,me,ま,ma,,,,,,,,,,,,,,,,,め。<ruby><rt>見</rt><rb>み</rb></ruby>る。だいじなところ。めあて。<ruby><rt>順序</rt><rb>じゅんじょ</rb></ruby>をあらわす。<ruby><rt>区切</rt><rb>くぎ</rb></ruby>られた<ruby><rt>部分</rt><rb>ぶぶん</rb></ruby>。,目標,もくひょう,mokuhyou,"aim, goal, target","目標もくひょうは漢字かんじを2,000字にせんじ覚おぼえることです。",目的,もくてき,mokuteki,purpose,日本経済にほんけいざいの研究けんきゅうが目的もくてきで日本にほんへ来きた。,目指す［目差す］,めざす［めざす］,mezasu,"aim at, head for",会計士かいけいしの資格しかく取得しゅとくを目指めざしている。,注目（する）,ちゅうもく（する）,役目,やくめ,目まい,めまい,目撃（する）,もくげき（する）,目前・目の前,もくぜん・めのまえ
0039,下,0039_1.jpg,0039_2.jpg,一,3,常用漢字,1年,N5,10級,なし,カ,ka,ゲ,ge,,,,,,,した,shita,しも,shimo,もと,moto,さ・げる（～を）,sa-geru(～wo),さ・がる（～が）,sa-garu(～ga),くだ・る（～が・～を）,kuda-ru(～ga・～wo),くだ・す（～を）,kuda-su(～wo),くだ・さる（～を）,kuda-saru(～wo),お・ろす（～を）,o-rosu(～wo),お・りる（～が・～を）,o-riru(～ga・～wo),した。<ruby><rt>底</rt><rb>そこ</rb></ruby>。あらかじめ。くだる。～のもと。とどまる。,以下,いか,ika,"or below, and below",8歳はっさい以下いかは入場無料にゅうじょうむりょうです。,低下（する）,ていか（する）,teika(suru),"decline, drop",人口増加率じんこうぞうかりつが低下ていかしている。,下がる,さがる,sagaru,"go down, drop, fall",円えんの価値かちが下さがることを円安えんやすという。,上下（する）,じょうげ（する）,値下げ（する）,ねさげ（する）,下回る⇔上回る,したまわる⇔うわまわる,下りる,おりる,下げる,さげる
0040,後,0040_1.jpg,0040_2.jpg,彳,9,常用漢字,2年,N5,9級,なし,ゴ,go,コウ,kou,,,,,,,あと,ato,うし・ろ,ushi-ro,おく・れる（～に）,oku-reru(～ni),のち,nochi,,,,,,,,,,,,,うしろ。ある<ruby><rt>時</rt><rb>とき</rb></ruby>よりあと。<ruby><rt>順番</rt><rb>じゅんばん</rb></ruby>がおそい。おくれる。,後ろ,うしろ,ushiro,"back, rear",自動車じどうしゃの前まえと後うしろにナンバープレートを付つける。,最後,さいご,saigo,"the last, the end",履歴書りれきしょの職歴しょくれきの最後さいごに、右みぎよりに、「以上いじょう」と書かく。,後れ（る）,おくれ（る）,okure(ru),being behind,バイオ産業さんぎょうで、日本にほんは欧米おうべいに大おおきく後おくれを取とった。,午後,ごご,戦後,せんご,その後,そのご,後半,こうはん,以後,いご
0041,方,0041_1.jpg,0041_2.jpg,方,4,常用漢字,2年,N4,9級,なし,ホウ,hou,,,,,,,,,かた,kata,,,,,,,,,,,,,,,,,,,むき。<ruby><rt>二</rt><rb>ふた</rb></ruby>つのかたほう。ある<ruby><rt>地域</rt><rb>ちいき</rb></ruby>。やりかた。<ruby><rt>四角</rt><rb>しかく</rb></ruby>。<ruby><rt>人</rt><rb>ひと</rb></ruby>のていねいな<ruby><rt>言</rt><rb>い</rb></ruby>い<ruby><rt>方</rt><rb>かた</rb></ruby>。,一方,いっぽう,ippou,"one side, the other",デフレで安やすい物ものがよく売うれる一方いっぽうで、高級品こうきゅうひんも売うれている。,方法,ほうほう,houhou,"method, way",電子辞書でんしじしょの使用しよう方法ほうほうを教おしえてください。,地方,ちほう,chihou,"region, district",京都きょうと・大阪おおさかを中心ちゅうしんとした地域ちいきを近畿きんき地方ちほうといいます。,方向,ほうこう,やり方,やりかた,方針,ほうしん,両方,りょうほう,行方,ゆくえ
0042,社,0042_1.jpg,0042_2.jpg,礻（示）,7,常用漢字,2年,N5,9級,なし,シャ,sha,,,,,,,,,やしろ,yashiro,,,,,,,,,,,,,,,,,,,やしろ。<ruby><rt>人</rt><rb>ひと</rb></ruby>の<ruby><rt>集</rt><rb>あつ</rb></ruby>まり。<ruby><rt>会社</rt><rb>かいしゃ</rb></ruby>の<ruby><rt>略</rt><rb>りゃく</rb></ruby>。,会社,かいしゃ,kaisha,"company, corporation",会社かいしゃの名前なまえより仕事しごとの内容ないようで就職しゅうしょくを考かんがえる。,社長,しゃちょう,shachou,company president,代表取締役だいひょうとりしまりやくが社長しゃちょうとは限かぎりません。,社会,しゃかい,shakai,society,実じっ社会しゃかいで働はたらいている人ひとを社会人しゃかいじんという。,本社,ほんしゃ,社員,しゃいん,入社,にゅうしゃ,神社,じんじゃ,当社,とうしゃ
0043,新,0043_1.jpg,0043_2.jpg,斤,13,常用漢字,2年,N5,9級,なし,シン,shin,,,,,,,,,あたら・しい,atara-shii,あら・た（な）,ara-ta(na),にい,nii,,,,,,,,,,,,,,,あたらしい。あたらしくする。,更新（する）,こうしん（する）,koushin(suru),renewal,データを最新さいしんのものに更新こうしんした。,新設（する）,しんせつ（する）,shinsetsu(suru),newly-established,区役所くやくしょでは消費者しょうひしゃ相談そうだんセンターを新設しんせつした。,新た（な）,あらた（な）,arata(na),anew,一ひとつ問題もんだいを解決かいけつするたびに、また新あらたな問題もんだいが発生はっせいする。,新聞・新聞社,しんぶん・しんぶんしゃ,新幹線,しんかんせん,新人,しんじん,新年,しんねん,新型,しんがた
0044,米,0044_1.jpg,0044_2.jpg,米,6,常用漢字,2年,N2N3,9級,なし,ベイ,bei,マイ,mai,,,,,,,こめ,kome,,,,,,,,,,,,,,,,,,,こめ。アメリカ（<ruby><rt>米国</rt><rb>べいこく</rb></ruby>）の<ruby><rt>略</rt><rb>りゃく</rb></ruby>。<ruby><rt>長</rt><rb>なが</rb></ruby>さの<ruby><rt>単位</rt><rb>たんい</rb></ruby>、～メートル。,欧米,おうべい,oubei,Europe and America,欧米おうべい諸国しょこくの年金制度ねんきんせいどを調査ちょうさする。,米,こめ,kome,rice,米こめは日本にほんの食物しょくもつの中心ちゅうしん、主食しゅしょくである。,米国,べいこく,beikoku,United States of America,米国べいこくは日本にほんの同盟国どうめいこくである。,南米,なんべい,北米,ほくべい,白米,はくまい,米価,べいか,新米,しんまい
0045,体,0045_1.jpg,0045_2.jpg,亻（人）,7,常用漢字,2年,N4,9級,なし,タイ,tai,テイ,tei,,,,,,,からだ,karada,,,,,,,,,,,,,,,,,,,からだ。かたちのあるもの。<ruby><rt>全体</rt><rb>ぜんたい</rb></ruby>のまとまり。すがた。,団体,だんたい,dantai,"group, team",団体だんたいで旅行りょこうする。/団体だんたい料金りょうきんで入場にゅうじょうする。,全体,ぜんたい,zentai,"whole, totality",統計とうけいや調査ちょうさから全体ぜんたい像ぞうを把握はあくする。,体［身体］,からだ［からだ・しんたい］,karada[karada・shintai],body,心こころと体からだの健康けんこうが大切たいせつです。,体験（する）,たいけん（する）,体質,たいしつ,一体,いったい,体力,たいりょく,本体,ほんたい
0046,合,0046_1.jpg,0046_2.jpg,口,6,常用漢字,2年,N4,9級,なし,ゴウ,gou,ガッ・する/す（～を・～と）,gas-suru/su(～wo・～to),,,,,,,あ・う（～が）,a-u(～ga),あ・わす（～を）,a-wasu(～wo),あ・わせる（～を）,a-waseru(～wo),,,,,,,,,,,,,,,あわせる。あつまる。<ruby><rt>一致</rt><rb>いっち</rb></ruby>する。<ruby><rt>二</rt><rb>ふた</rb></ruby>つのものの<ruby><rt>間</rt><rb>あいだ</rb></ruby>。<ruby><rt>容積</rt><rb>ようせき</rb></ruby>の<ruby><rt>単位</rt><rb>たんい</rb></ruby>、～<ruby><rt>合</rt><rb>ごう</rb></ruby>。,場合,ばあい,baai,"case, circumstances",欠席けっせきする場合ばあいは連絡れんらくしてください。,話し合い・話し合う,はなしあい・はなしあう,hanashiai・hanashiau,"discussion, discuss",クラスで環境問題かんきょうもんだいについて話はなし合あった。,総合（する・的な）,そうごう（する・てきな）,sougou(suru・tekina),"synthesize, general",成績せいせきは、出席しゅっせき・試験しけん・レポートを総合そうごうして評価ひょうかする。,試合（する）,しあい（する）,合わせる,あわせる,問い合わせる,といあわせる,割合,わりあい,合計（する）,ごうけい（する）
